a : -204.0000, 0 -> 6
b : 860.0000, 0 -> 3
a : 297.0000, 1 -> 6
b : -12.0000, 1 -> 6
a : 481.0000, 2 -> 3
b : 392.0000, 2 -> 3
a : 348.0000, 3 -> 3
b : -232.0000, 3 -> 3
a : -366.0000, 4 -> 2
b : -492.0000, 4 -> 0
a : 959.0000, 5 -> 2
b : -831.0000, 5 -> 7
a : -677.0000, 6 -> 6
b : 520.0000, 6 -> 7
a : 164.0000, 7 -> 2
b : 484.0000, 7 -> 5
b : 648.0000, 0 -> 2
b : 180.0000, 1 -> 2
a : 832.0000, 2 -> 3
a : -336.0000, 3 -> 3
b : -940.0000, 4 -> 5
b : 711.0000, 5 -> 5
b : 751.0000, 6 -> 2
b : 73.0000, 7 -> 2
a : 652.0000, 7 -> 1
a : -714.0000, 3 -> 4
