a : -683.0000, 0 -> 7
b : -484.0000, 0 -> 5
c : -489.0000, 0 -> 4
d : -500.0000, 0 -> 3
a : 788.0000, 1 -> 6
b : 740.0000, 1 -> 4
c : -824.0000, 1 -> 6
d : 835.0000, 1 -> 3
a : -250.0000, 2 -> 7
b : 646.0000, 2 -> 7
c : 22.0000, 2 -> 1
d : 778.0000, 2 -> 6
a : 534.0000, 3 -> 6
b : 624.0000, 3 -> 3
c : 882.0000, 3 -> 3
d : -217.0000, 3 -> 1
a : -439.0000, 4 -> 0
b : 455.0000, 4 -> 0
c : 788.0000, 4 -> 2
d : 509.0000, 4 -> 3
a : -974.0000, 5 -> 3
b : 199.0000, 5 -> 2
c : -982.0000, 5 -> 4
d : -590.0000, 5 -> 0
a : -366.0000, 6 -> 5
b : -586.0000, 6 -> 4
c : -428.0000, 6 -> 2
d : -144.0000, 6 -> 5
a : 492.0000, 7 -> 6
b : 248.0000, 7 -> 7
c : -361.0000, 7 -> 3
d : 402.0000, 7 -> 6
a : -325.0000, 0 -> 7
b : -65.0000, 0 -> 1
a : 943.0000, 1 -> 6
c : 798.0000, 1 -> 7
a : -942.0000, 2 -> 4
b : -889.0000, 2 -> 1
a : -909.0000, 3 -> 3
a : -254.0000, 3 -> 3
d : 612.0000, 4 -> 1
c : 958.0000, 4 -> 4
d : -428.0000, 5 -> 0
b : 54.0000, 5 -> 4
a : 235.0000, 6 -> 0
a : 644.0000, 6 -> 3
a : -849.0000, 7 -> 2
b : 733.0000, 7 -> 4
