a : -990.0000, 0 -> 3
b : -762.0000, 0 -> 1
c : 839.0000, 0 -> 3
d : 139.0000, 0 -> 1
a : 423.0000, 1 -> 3
b : 737.0000, 1 -> 0
c : -840.0000, 1 -> 3
d : -954.0000, 1 -> 2
a : 55.0000, 2 -> 3
b : -174.0000, 2 -> 1
c : -150.0000, 2 -> 1
d : -486.0000, 2 -> 0
a : 846.0000, 3 -> 3
b : -146.0000, 3 -> 1
c : -593.0000, 3 -> 3
d : 429.0000, 3 -> 2
c : 504.0000, 0 -> 0
c : 11.0000, 0 -> 0
d : -508.0000, 1 -> 0
c : -580.0000, 1 -> 1
b : -288.0000, 2 -> 1
a : 537.0000, 2 -> 2
c : -112.0000, 3 -> 2
d : -955.0000, 3 -> 0
