a : 791.0000, 0 -> 3
b : 689.0000, 0 -> 1
c : 334.0000, 0 -> 0
d : 992.0000, 0 -> 1
a : -440.0000, 1 -> 2
b : 628.0000, 1 -> 2
c : -14.0000, 1 -> 0
d : -948.0000, 1 -> 1
a : -749.0000, 2 -> 0
b : -76.0000, 2 -> 0
c : 877.0000, 2 -> 0
d : 445.0000, 2 -> 0
a : -732.0000, 3 -> 2
b : 8.0000, 3 -> 1
c : -707.0000, 3 -> 2
d : 750.0000, 3 -> 3
c : 138.0000, 0 -> 2
a : 802.0000, 0 -> 0
c : -731.0000, 1 -> 2
a : -617.0000, 1 -> 0
d : -190.0000, 2 -> 2
a : -338.0000, 2 -> 2
b : -260.0000, 3 -> 3
d : -416.0000, 3 -> 1
