a : -112.0000, 0 -> 7
b : -508.0000, 0 -> 6
a : 240.0000, 1 -> 7
b : 690.0000, 1 -> 0
a : 27.0000, 2 -> 6
b : 753.0000, 2 -> 1
a : 956.0000, 3 -> 2
b : -336.0000, 3 -> 3
a : 284.0000, 4 -> 0
b : 997.0000, 4 -> 5
a : -607.0000, 5 -> 0
b : 387.0000, 5 -> 7
a : 989.0000, 6 -> 1
b : -840.0000, 6 -> 6
a : 973.0000, 7 -> 2
b : 849.0000, 7 -> 4
b : -225.0000, 0 -> 3
a : -87.0000, 1 -> 7
a : -380.0000, 2 -> 4
b : 911.0000, 3 -> 0
b : 866.0000, 4 -> 2
b : -863.0000, 5 -> 5
b : 417.0000, 6 -> 0
a : -177.0000, 7 -> 3
