a : 808.0000, 0 -> 3
b : -605.0000, 0 -> 2
c : -812.0000, 0 -> 5
d : -979.0000, 0 -> 5
a : 306.0000, 1 -> 1
b : 886.0000, 1 -> 0
c : 679.0000, 1 -> 2
d : 561.0000, 1 -> 3
a : 625.0000, 2 -> 7
b : 952.0000, 2 -> 6
c : 223.0000, 2 -> 2
d : 365.0000, 2 -> 6
a : 67.0000, 3 -> 4
b : -591.0000, 3 -> 5
c : 912.0000, 3 -> 6
d : -301.0000, 3 -> 5
a : 989.0000, 4 -> 5
b : 269.0000, 4 -> 5
c : 970.0000, 4 -> 4
d : 775.0000, 4 -> 7
a : 354.0000, 5 -> 5
b : 33.0000, 5 -> 7
c : 350.0000, 5 -> 1
d : 586.0000, 5 -> 6
a : 188.0000, 6 -> 7
b : 119.0000, 6 -> 0
c : -614.0000, 6 -> 3
d : -70.0000, 6 -> 1
a : 195.0000, 7 -> 5
b : 84.0000, 7 -> 2
c : 813.0000, 7 -> 0
d : 453.0000, 7 -> 7
c : 894.0000, 0 -> 0
a : 608.0000, 0 -> 5
a : -456.0000, 1 -> 7
a : -853.0000, 1 -> 2
d : 448.0000, 2 -> 3
b : 515.0000, 2 -> 1
a : -532.0000, 3 -> 4
b : -272.0000, 3 -> 6
a : 842.0000, 4 -> 4
d : 79.0000, 4 -> 2
c : -312.0000, 5 -> 6
c : 648.0000, 5 -> 0
c : 360.0000, 6 -> 2
a : 364.0000, 6 -> 5
c : -694.0000, 7 -> 6
c : 63.0000, 7 -> 2
