a : -42.0000, 0 -> 6
b : 664.0000, 0 -> 7
a : 53.0000, 1 -> 3
b : -417.0000, 1 -> 5
a : 291.0000, 2 -> 7
b : 748.0000, 2 -> 2
a : -357.0000, 3 -> 6
b : -678.0000, 3 -> 2
a : -794.0000, 4 -> 0
b : -284.0000, 4 -> 7
a : 213.0000, 5 -> 3
b : -117.0000, 5 -> 4
a : 35.0000, 6 -> 7
b : -729.0000, 6 -> 2
a : 683.0000, 7 -> 7
b : -219.0000, 7 -> 4
a : 519.0000, 0 -> 5
a : -198.0000, 1 -> 7
a : 877.0000, 2 -> 1
b : 713.0000, 3 -> 1
a : -634.0000, 4 -> 3
a : 347.0000, 5 -> 4
b : 275.0000, 6 -> 6
a : 270.0000, 7 -> 4
