a : -23.0000, 0 -> 0
b : -575.0000, 0 -> 3
c : -946.0000, 0 -> 3
d : 752.0000, 0 -> 0
a : -691.0000, 1 -> 2
b : -993.0000, 1 -> 0
c : -601.0000, 1 -> 3
d : -324.0000, 1 -> 0
a : 377.0000, 2 -> 1
b : 757.0000, 2 -> 3
c : -893.0000, 2 -> 0
d : -927.0000, 2 -> 0
a : -604.0000, 3 -> 3
b : -468.0000, 3 -> 2
c : 940.0000, 3 -> 0
d : 834.0000, 3 -> 3
b : 857.0000, 0 -> 0
c : 775.0000, 0 -> 0
a : -469.0000, 1 -> 1
b : 431.0000, 1 -> 2
c : 981.0000, 2 -> 3
b : 612.0000, 2 -> 1
c : 876.0000, 3 -> 1
b : -135.0000, 3 -> 1
