a : 977.0000, 0 -> 2
b : 164.0000, 0 -> 6
a : 893.0000, 1 -> 0
b : -135.0000, 1 -> 1
a : -77.0000, 2 -> 3
b : 889.0000, 2 -> 0
a : -689.0000, 3 -> 5
b : -611.0000, 3 -> 0
a : -175.0000, 4 -> 4
b : -517.0000, 4 -> 4
a : 290.0000, 5 -> 1
b : -876.0000, 5 -> 2
a : 891.0000, 6 -> 0
b : 251.0000, 6 -> 4
a : 13.0000, 7 -> 0
b : -142.0000, 7 -> 7
b : 373.0000, 0 -> 1
a : 868.0000, 1 -> 4
a : -875.0000, 2 -> 7
a : 263.0000, 3 -> 6
b : -67.0000, 4 -> 4
a : -702.0000, 5 -> 0
a : -337.0000, 6 -> 4
b : 666.0000, 7 -> 6
