a : -559.0000, 0 -> 3
b : 3.0000, 0 -> 0
c : 737.0000, 0 -> 0
d : -838.0000, 0 -> 3
a : -854.0000, 1 -> 1
b : -215.0000, 1 -> 2
c : -678.0000, 1 -> 0
d : -197.0000, 1 -> 2
a : 250.0000, 2 -> 1
b : 955.0000, 2 -> 2
c : 158.0000, 2 -> 3
d : -87.0000, 2 -> 3
a : 838.0000, 3 -> 2
b : 833.0000, 3 -> 3
c : 325.0000, 3 -> 3
d : 64.0000, 3 -> 2
b : 148.0000, 0 -> 3
b : -70.0000, 0 -> 1
c : -448.0000, 1 -> 0
d : 546.0000, 1 -> 1
b : 106.0000, 2 -> 0
a : 847.0000, 2 -> 1
b : 779.0000, 3 -> 2
a : -714.0000, 3 -> 3
