a : -352.0000, 0 -> 3
b : -44.0000, 0 -> 4
c : 582.0000, 0 -> 6
d : -331.0000, 0 -> 4
a : 21.0000, 1 -> 2
b : 462.0000, 1 -> 2
c : -669.0000, 1 -> 4
d : -989.0000, 1 -> 5
a : -27.0000, 2 -> 7
b : -289.0000, 2 -> 3
c : -482.0000, 2 -> 0
d : 569.0000, 2 -> 4
a : 822.0000, 3 -> 2
b : 91.0000, 3 -> 5
c : -849.0000, 3 -> 0
d : -763.0000, 3 -> 2
a : 560.0000, 4 -> 5
b : 374.0000, 4 -> 0
c : -714.0000, 4 -> 4
d : 4.0000, 4 -> 4
a : -817.0000, 5 -> 4
b : 754.0000, 5 -> 3
c : -384.0000, 5 -> 2
d : -402.0000, 5 -> 2
a : -280.0000, 6 -> 4
b : -166.0000, 6 -> 4
c : 883.0000, 6 -> 5
d : -991.0000, 6 -> 1
a : -47.0000, 7 -> 6
b : 385.0000, 7 -> 7
c : -970.0000, 7 -> 7
d : -523.0000, 7 -> 3
b : 188.0000, 0 -> 7
a : -835.0000, 0 -> 4
a : -532.0000, 1 -> 3
a : -75.0000, 1 -> 3
b : -586.0000, 2 -> 4
a : 164.0000, 2 -> 4
b : 752.0000, 3 -> 4
c : 897.0000, 3 -> 7
a : 403.0000, 4 -> 4
d : -55.0000, 4 -> 1
b : -883.0000, 5 -> 6
c : 715.0000, 5 -> 0
d : -321.0000, 6 -> 1
d : -929.0000, 6 -> 0
a : -182.0000, 7 -> 6
c : -243.0000, 7 -> 0
