a : 206.0000, 0 -> 5
b : -133.0000, 0 -> 0
a : -953.0000, 1 -> 5
b : -74.0000, 1 -> 1
a : -736.0000, 2 -> 2
b : 25.0000, 2 -> 2
a : 547.0000, 3 -> 0
b : -296.0000, 3 -> 3
a : -71.0000, 4 -> 1
b : -782.0000, 4 -> 4
a : 957.0000, 5 -> 6
b : 929.0000, 5 -> 1
a : 179.0000, 6 -> 7
b : -162.0000, 6 -> 2
a : -65.0000, 7 -> 7
b : 449.0000, 7 -> 3
a : 113.0000, 0 -> 5
a : -475.0000, 1 -> 3
a : 897.0000, 2 -> 0
a : 443.0000, 3 -> 5
a : -25.0000, 4 -> 1
a : -859.0000, 5 -> 1
b : -407.0000, 6 -> 4
a : 953.0000, 7 -> 6
