a : -13.0000, 0 -> 1
b : -934.0000, 0 -> 4
a : -165.0000, 1 -> 0
b : -264.0000, 1 -> 5
a : 23.0000, 2 -> 1
b : 301.0000, 2 -> 6
a : -615.0000, 3 -> 7
b : -169.0000, 3 -> 4
a : -205.0000, 4 -> 6
b : -226.0000, 4 -> 4
a : 459.0000, 5 -> 1
b : 826.0000, 5 -> 7
a : -454.0000, 6 -> 3
b : 383.0000, 6 -> 4
a : 190.0000, 7 -> 2
b : -825.0000, 7 -> 4
b : 921.0000, 0 -> 1
b : 399.0000, 1 -> 5
a : -509.0000, 2 -> 7
b : 770.0000, 3 -> 6
b : -394.0000, 4 -> 5
b : 332.0000, 5 -> 7
a : 405.0000, 6 -> 4
b : -79.0000, 7 -> 4
