a : 196.0000, 0 -> 2
b : 644.0000, 0 -> 4
a : -665.0000, 1 -> 0
b : 965.0000, 1 -> 5
a : 64.0000, 2 -> 6
b : -657.0000, 2 -> 4
a : 621.0000, 3 -> 4
b : -439.0000, 3 -> 6
a : -123.0000, 4 -> 3
b : 574.0000, 4 -> 3
a : -378.0000, 5 -> 3
b : 267.0000, 5 -> 7
a : -629.0000, 6 -> 0
b : 374.0000, 6 -> 4
a : 786.0000, 7 -> 3
b : 111.0000, 7 -> 4
b : -411.0000, 0 -> 7
b : -911.0000, 1 -> 1
a : 922.0000, 2 -> 2
a : -66.0000, 3 -> 5
b : -323.0000, 4 -> 5
a : 227.0000, 5 -> 2
b : -379.0000, 6 -> 7
b : 823.0000, 7 -> 2
a : -230.0000, 7 -> 1
