a : -384.0000, 0 -> 4
b : 866.0000, 0 -> 1
a : 932.0000, 1 -> 7
b : -231.0000, 1 -> 4
a : -625.0000, 2 -> 6
b : -734.0000, 2 -> 6
a : 236.0000, 3 -> 3
b : 234.0000, 3 -> 3
a : -236.0000, 4 -> 1
b : -25.0000, 4 -> 4
a : -473.0000, 5 -> 3
b : 657.0000, 5 -> 1
a : -126.0000, 6 -> 2
b : -505.0000, 6 -> 2
a : 123.0000, 7 -> 1
b : -249.0000, 7 -> 1
b : 42.0000, 0 -> 3
a : -10.0000, 1 -> 0
b : 819.0000, 2 -> 5
a : -193.0000, 3 -> 0
b : -194.0000, 4 -> 0
a : -726.0000, 5 -> 1
b : 642.0000, 6 -> 7
b : 449.0000, 7 -> 3
a : -640.0000, 7 -> 6
