a : -430.0000, 0 -> 2
b : 214.0000, 0 -> 4
a : -71.0000, 1 -> 6
b : 293.0000, 1 -> 4
a : -406.0000, 2 -> 2
b : -867.0000, 2 -> 7
a : 13.0000, 3 -> 6
b : 901.0000, 3 -> 2
a : -742.0000, 4 -> 2
b : 176.0000, 4 -> 0
a : -849.0000, 5 -> 3
b : 886.0000, 5 -> 1
a : 439.0000, 6 -> 0
b : -402.0000, 6 -> 4
a : -877.0000, 7 -> 3
b : -684.0000, 7 -> 5
a : -814.0000, 0 -> 2
b : -591.0000, 1 -> 4
a : 612.0000, 2 -> 0
b : -248.0000, 3 -> 1
b : -836.0000, 4 -> 2
a : 323.0000, 5 -> 7
b : -776.0000, 6 -> 7
a : -875.0000, 7 -> 4
