a : -998.0000, 0 -> 0
b : 262.0000, 0 -> 4
c : -973.0000, 0 -> 1
d : -495.0000, 0 -> 1
a : 178.0000, 1 -> 5
b : 106.0000, 1 -> 0
c : 526.0000, 1 -> 0
d : -721.0000, 1 -> 3
a : 159.0000, 2 -> 6
b : 721.0000, 2 -> 5
c : 566.0000, 2 -> 1
d : 956.0000, 2 -> 1
a : -984.0000, 3 -> 5
b : 438.0000, 3 -> 4
c : 318.0000, 3 -> 0
d : 747.0000, 3 -> 5
a : 167.0000, 4 -> 2
b : 501.0000, 4 -> 4
c : 842.0000, 4 -> 0
d : -171.0000, 4 -> 4
a : -648.0000, 5 -> 2
b : 340.0000, 5 -> 5
c : 570.0000, 5 -> 2
d : -321.0000, 5 -> 7
a : -154.0000, 6 -> 4
b : -672.0000, 6 -> 7
c : -426.0000, 6 -> 7
d : -899.0000, 6 -> 7
a : -206.0000, 7 -> 3
b : 353.0000, 7 -> 6
c : 877.0000, 7 -> 6
d : 344.0000, 7 -> 0
d : -806.0000, 0 -> 6
b : -419.0000, 0 -> 0
c : 790.0000, 1 -> 2
a : -298.0000, 1 -> 3
d : -224.0000, 2 -> 0
d : 587.0000, 2 -> 0
b : -381.0000, 3 -> 5
a : -130.0000, 3 -> 0
b : -410.0000, 4 -> 1
a : -139.0000, 4 -> 6
d : -684.0000, 5 -> 0
c : -804.0000, 5 -> 1
c : -153.0000, 6 -> 1
a : -161.0000, 6 -> 2
c : 254.0000, 7 -> 5
c : 803.0000, 7 -> 3
