a : -327.0000, 0 -> 1
b : -587.0000, 0 -> 2
c : -502.0000, 0 -> 0
d : -425.0000, 0 -> 3
a : -454.0000, 1 -> 2
b : 898.0000, 1 -> 0
c : -998.0000, 1 -> 2
d : -792.0000, 1 -> 2
a : -236.0000, 2 -> 2
b : -107.0000, 2 -> 0
c : 778.0000, 2 -> 3
d : -877.0000, 2 -> 1
a : -459.0000, 3 -> 3
b : -686.0000, 3 -> 0
c : -314.0000, 3 -> 1
d : 426.0000, 3 -> 3
d : -295.0000, 0 -> 1
d : 104.0000, 0 -> 2
c : 749.0000, 1 -> 1
b : 39.0000, 1 -> 1
a : -670.0000, 2 -> 2
c : 105.0000, 2 -> 0
c : -695.0000, 3 -> 3
a : -521.0000, 3 -> 2
