a : 644.0000, 0 -> 3
b : -397.0000, 0 -> 1
c : -35.0000, 0 -> 0
d : 808.0000, 0 -> 0
a : -663.0000, 1 -> 1
b : -711.0000, 1 -> 3
c : 684.0000, 1 -> 3
d : -158.0000, 1 -> 2
a : -344.0000, 2 -> 2
b : 642.0000, 2 -> 2
c : 240.0000, 2 -> 1
d : 318.0000, 2 -> 0
a : 131.0000, 3 -> 3
b : 467.0000, 3 -> 1
c : -676.0000, 3 -> 3
d : 457.0000, 3 -> 1
d : 394.0000, 0 -> 0
b : -749.0000, 0 -> 0
d : 793.0000, 1 -> 1
c : -505.0000, 1 -> 3
c : 539.0000, 2 -> 1
b : 521.0000, 2 -> 1
b : -371.0000, 3 -> 1
c : -33.0000, 3 -> 3
