a : 494.0000, 0 -> 1
b : 475.0000, 0 -> 0
c : 858.0000, 0 -> 4
d : -859.0000, 0 -> 3
a : -493.0000, 1 -> 1
b : 188.0000, 1 -> 7
c : 381.0000, 1 -> 1
d : -977.0000, 1 -> 5
a : 786.0000, 2 -> 6
b : -516.0000, 2 -> 3
c : 414.0000, 2 -> 4
d : 289.0000, 2 -> 3
a : 134.0000, 3 -> 5
b : 626.0000, 3 -> 2
c : -983.0000, 3 -> 6
d : 366.0000, 3 -> 0
a : 892.0000, 4 -> 6
b : 567.0000, 4 -> 2
c : -233.0000, 4 -> 0
d : -205.0000, 4 -> 3
a : 268.0000, 5 -> 4
b : 837.0000, 5 -> 3
c : -535.0000, 5 -> 5
d : -456.0000, 5 -> 5
a : 622.0000, 6 -> 2
b : -166.0000, 6 -> 0
c : -203.0000, 6 -> 6
d : -150.0000, 6 -> 1
a : -48.0000, 7 -> 2
b : 917.0000, 7 -> 6
c : -716.0000, 7 -> 6
d : -264.0000, 7 -> 0
b : -858.0000, 0 -> 3
d : -700.0000, 0 -> 5
b : 834.0000, 1 -> 5
b : 657.0000, 1 -> 7
d : 301.0000, 2 -> 3
b : -60.0000, 2 -> 6
c : -276.0000, 3 -> 3
d : -56.0000, 3 -> 0
c : 259.0000, 4 -> 0
c : 903.0000, 4 -> 2
d : -505.0000, 5 -> 5
d : -554.0000, 5 -> 5
a : 587.0000, 6 -> 6
c : 748.0000, 6 -> 7
d : 154.0000, 7 -> 5
b : -516.0000, 7 -> 6
