a : 877.0000, 0 -> 6
b : 138.0000, 0 -> 0
a : 38.0000, 1 -> 6
b : -877.0000, 1 -> 2
a : 40.0000, 2 -> 4
b : -534.0000, 2 -> 5
a : 511.0000, 3 -> 2
b : 808.0000, 3 -> 0
a : -290.0000, 4 -> 3
b : -965.0000, 4 -> 6
a : -351.0000, 5 -> 6
b : -891.0000, 5 -> 4
a : 487.0000, 6 -> 1
b : 236.0000, 6 -> 0
a : 270.0000, 7 -> 1
b : 5.0000, 7 -> 3
a : -306.0000, 0 -> 6
b : -382.0000, 1 -> 2
b : 447.0000, 2 -> 7
b : -890.0000, 3 -> 3
b : -648.0000, 4 -> 4
b : 677.0000, 5 -> 1
a : -123.0000, 6 -> 1
a : -519.0000, 7 -> 2
