a : 668.0000, 0 -> 3
b : 201.0000, 0 -> 0
c : -47.0000, 0 -> 1
d : -473.0000, 0 -> 1
a : -602.0000, 1 -> 1
b : -362.0000, 1 -> 1
c : -310.0000, 1 -> 2
d : -499.0000, 1 -> 3
a : -161.0000, 2 -> 2
b : -221.0000, 2 -> 2
c : 843.0000, 2 -> 2
d : -989.0000, 2 -> 3
a : -684.0000, 3 -> 3
b : 251.0000, 3 -> 0
c : 599.0000, 3 -> 3
d : -420.0000, 3 -> 1
d : 709.0000, 0 -> 3
d : -769.0000, 0 -> 0
d : -698.0000, 1 -> 0
b : 653.0000, 1 -> 0
c : 337.0000, 2 -> 3
d : -214.0000, 2 -> 0
c : -109.0000, 3 -> 3
a : -737.0000, 3 -> 3
