a : -984.0000, 0 -> 0
b : 475.0000, 0 -> 2
a : -509.0000, 1 -> 3
b : 446.0000, 1 -> 0
a : -81.0000, 2 -> 4
b : 346.0000, 2 -> 0
a : -302.0000, 3 -> 4
b : -145.0000, 3 -> 5
a : -361.0000, 4 -> 5
b : 859.0000, 4 -> 6
a : -127.0000, 5 -> 0
b : -723.0000, 5 -> 0
a : -668.0000, 6 -> 7
b : 869.0000, 6 -> 2
a : -370.0000, 7 -> 0
b : -420.0000, 7 -> 1
b : 232.0000, 0 -> 6
b : 199.0000, 1 -> 1
a : -656.0000, 2 -> 7
a : 920.0000, 3 -> 4
a : 844.0000, 4 -> 2
b : 402.0000, 5 -> 4
a : -529.0000, 6 -> 2
b : 537.0000, 7 -> 6
