a : -178.0000, 0 -> 1
b : 874.0000, 0 -> 3
c : 893.0000, 0 -> 2
d : -154.0000, 0 -> 3
a : -890.0000, 1 -> 1
b : 197.0000, 1 -> 2
c : -154.0000, 1 -> 5
d : 618.0000, 1 -> 7
a : -25.0000, 2 -> 7
b : -553.0000, 2 -> 5
c : -875.0000, 2 -> 6
d : -69.0000, 2 -> 3
a : -269.0000, 3 -> 6
b : 778.0000, 3 -> 4
c : 918.0000, 3 -> 3
d : 511.0000, 3 -> 7
a : 67.0000, 4 -> 1
b : 363.0000, 4 -> 0
c : 197.0000, 4 -> 5
d : -154.0000, 4 -> 6
a : 341.0000, 5 -> 7
b : 444.0000, 5 -> 6
c : -142.0000, 5 -> 4
d : -455.0000, 5 -> 2
a : 968.0000, 6 -> 3
b : -835.0000, 6 -> 2
c : 225.0000, 6 -> 5
d : 133.0000, 6 -> 7
a : -488.0000, 7 -> 3
b : 94.0000, 7 -> 0
c : -281.0000, 7 -> 1
d : 185.0000, 7 -> 1
d : -177.0000, 0 -> 6
a : 122.0000, 0 -> 6
d : 974.0000, 1 -> 5
a : -960.0000, 1 -> 1
a : 230.0000, 2 -> 4
b : -963.0000, 2 -> 2
c : -12.0000, 3 -> 4
c : 752.0000, 3 -> 6
d : 534.0000, 4 -> 7
c : -486.0000, 4 -> 4
d : -460.0000, 5 -> 5
c : -477.0000, 5 -> 7
b : -970.0000, 6 -> 4
a : -867.0000, 6 -> 2
b : 787.0000, 7 -> 6
d : -913.0000, 7 -> 6
