a : 82.0000, 0 -> 4
b : -619.0000, 0 -> 3
c : -1000.0000, 0 -> 0
d : -2.0000, 0 -> 7
a : 767.0000, 1 -> 3
b : 553.0000, 1 -> 0
c : 60.0000, 1 -> 4
d : -697.0000, 1 -> 6
a : -597.0000, 2 -> 1
b : 706.0000, 2 -> 3
c : 714.0000, 2 -> 6
d : 727.0000, 2 -> 4
a : 446.0000, 3 -> 1
b : 642.0000, 3 -> 2
c : -522.0000, 3 -> 7
d : 88.0000, 3 -> 2
a : 758.0000, 4 -> 3
b : -219.0000, 4 -> 1
c : -219.0000, 4 -> 7
d : -647.0000, 4 -> 0
a : -970.0000, 5 -> 7
b : 347.0000, 5 -> 4
c : -984.0000, 5 -> 5
d : -400.0000, 5 -> 2
a : -235.0000, 6 -> 3
b : 778.0000, 6 -> 6
c : -111.0000, 6 -> 2
d : 489.0000, 6 -> 5
a : -317.0000, 7 -> 4
b : 8.0000, 7 -> 3
c : -987.0000, 7 -> 2
d : -911.0000, 7 -> 7
c : 43.0000, 0 -> 4
c : 41.0000, 0 -> 7
d : -626.0000, 1 -> 4
b : -224.0000, 1 -> 5
a : 987.0000, 2 -> 1
c : 312.0000, 2 -> 0
d : -267.0000, 3 -> 3
b : 265.0000, 3 -> 5
b : -549.0000, 4 -> 3
d : -282.0000, 4 -> 2
a : 601.0000, 5 -> 2
a : -511.0000, 5 -> 1
b : 294.0000, 6 -> 3
d : 635.0000, 6 -> 7
c : -284.0000, 7 -> 7
d : 841.0000, 7 -> 1
