a : 4.0000, 0 -> 2
b : -21.0000, 0 -> 1
a : -472.0000, 1 -> 2
b : 103.0000, 1 -> 2
a : -495.0000, 2 -> 1
b : 786.0000, 2 -> 1
a : -111.0000, 3 -> 1
b : -625.0000, 3 -> 1
a : 633.0000, 4 -> 6
b : -446.0000, 4 -> 3
a : -898.0000, 5 -> 4
b : 410.0000, 5 -> 4
a : 699.0000, 6 -> 3
b : 846.0000, 6 -> 4
a : -57.0000, 7 -> 7
b : 931.0000, 7 -> 7
b : -280.0000, 0 -> 1
a : 361.0000, 1 -> 4
a : 351.0000, 2 -> 2
b : 103.0000, 3 -> 5
a : -358.0000, 4 -> 5
b : 579.0000, 5 -> 7
a : -386.0000, 6 -> 6
a : 924.0000, 7 -> 7
