a : 840.0000, 0 -> 4
b : 785.0000, 0 -> 5
c : 242.0000, 0 -> 5
d : -157.0000, 0 -> 3
a : 771.0000, 1 -> 6
b : 595.0000, 1 -> 2
c : -548.0000, 1 -> 5
d : 472.0000, 1 -> 3
a : 758.0000, 2 -> 3
b : -731.0000, 2 -> 0
c : -15.0000, 2 -> 6
d : -591.0000, 2 -> 6
a : -28.0000, 3 -> 1
b : -728.0000, 3 -> 0
c : -143.0000, 3 -> 3
d : -767.0000, 3 -> 3
a : 616.0000, 4 -> 5
b : 461.0000, 4 -> 0
c : 13.0000, 4 -> 3
d : -960.0000, 4 -> 4
a : 903.0000, 5 -> 2
b : -952.0000, 5 -> 0
c : -690.0000, 5 -> 5
d : -627.0000, 5 -> 2
a : -224.0000, 6 -> 2
b : 619.0000, 6 -> 0
c : -997.0000, 6 -> 0
d : -851.0000, 6 -> 0
a : 759.0000, 7 -> 0
b : 846.0000, 7 -> 4
c : -692.0000, 7 -> 0
d : 0.0000, 7 -> 1
c : 237.0000, 0 -> 3
d : 704.0000, 0 -> 1
c : -619.0000, 1 -> 4
a : -3.0000, 1 -> 1
a : 194.0000, 2 -> 1
d : -199.0000, 2 -> 5
d : 983.0000, 3 -> 3
b : 460.0000, 3 -> 2
d : 616.0000, 4 -> 1
a : 399.0000, 4 -> 6
d : -737.0000, 5 -> 7
b : 679.0000, 5 -> 6
b : -370.0000, 6 -> 4
d : 285.0000, 6 -> 7
a : 480.0000, 7 -> 1
a : 972.0000, 7 -> 3
