a : 74.0000, 0 -> 5
b : 672.0000, 0 -> 5
c : -125.0000, 0 -> 5
d : 673.0000, 0 -> 4
a : 494.0000, 1 -> 0
b : -74.0000, 1 -> 3
c : -88.0000, 1 -> 3
d : 966.0000, 1 -> 2
a : -176.0000, 2 -> 6
b : 318.0000, 2 -> 1
c : -829.0000, 2 -> 7
d : -63.0000, 2 -> 2
a : 857.0000, 3 -> 3
b : -32.0000, 3 -> 6
c : -923.0000, 3 -> 2
d : -467.0000, 3 -> 2
a : 342.0000, 4 -> 5
b : -8.0000, 4 -> 0
c : -850.0000, 4 -> 3
d : -375.0000, 4 -> 6
a : 138.0000, 5 -> 3
b : -326.0000, 5 -> 1
c : 243.0000, 5 -> 5
d : 292.0000, 5 -> 7
a : 349.0000, 6 -> 5
b : 779.0000, 6 -> 1
c : 981.0000, 6 -> 6
d : -764.0000, 6 -> 1
a : 921.0000, 7 -> 5
b : -988.0000, 7 -> 3
c : 403.0000, 7 -> 0
d : 85.0000, 7 -> 4
d : 525.0000, 0 -> 4
b : -700.0000, 0 -> 3
a : 71.0000, 1 -> 0
a : -336.0000, 1 -> 0
c : -151.0000, 2 -> 7
b : 716.0000, 2 -> 7
d : 147.0000, 3 -> 0
b : -949.0000, 3 -> 7
b : 480.0000, 4 -> 0
a : 66.0000, 4 -> 2
b : -795.0000, 5 -> 7
c : -593.0000, 5 -> 5
b : -373.0000, 6 -> 1
d : 114.0000, 6 -> 5
b : -14.0000, 7 -> 2
b : -299.0000, 7 -> 0
