a : 710.0000, 0 -> 1
b : -379.0000, 0 -> 0
c : 963.0000, 0 -> 0
d : 98.0000, 0 -> 3
a : -324.0000, 1 -> 2
b : -167.0000, 1 -> 3
c : -263.0000, 1 -> 0
d : 6.0000, 1 -> 1
a : -423.0000, 2 -> 1
b : -743.0000, 2 -> 3
c : -718.0000, 2 -> 2
d : -714.0000, 2 -> 3
a : 229.0000, 3 -> 3
b : -791.0000, 3 -> 1
c : -56.0000, 3 -> 2
d : -108.0000, 3 -> 3
d : 626.0000, 0 -> 3
d : 556.0000, 0 -> 2
a : -750.0000, 1 -> 1
a : 982.0000, 1 -> 3
d : -896.0000, 2 -> 0
d : 696.0000, 2 -> 3
b : 751.0000, 3 -> 0
d : -586.0000, 3 -> 2
