a : 481.0000, 0 -> 0
b : 123.0000, 0 -> 2
c : 828.0000, 0 -> 2
d : -402.0000, 0 -> 1
a : -404.0000, 1 -> 1
b : -620.0000, 1 -> 3
c : 485.0000, 1 -> 3
d : -927.0000, 1 -> 2
a : 844.0000, 2 -> 2
b : 946.0000, 2 -> 0
c : 650.0000, 2 -> 3
d : 719.0000, 2 -> 0
a : 874.0000, 3 -> 3
b : -877.0000, 3 -> 2
c : 125.0000, 3 -> 0
d : 601.0000, 3 -> 1
a : -904.0000, 0 -> 0
b : 722.0000, 0 -> 1
b : 536.0000, 1 -> 1
b : -851.0000, 1 -> 1
d : 971.0000, 2 -> 1
a : -952.0000, 2 -> 0
a : 297.0000, 3 -> 2
b : -802.0000, 3 -> 0
