a : 484.0000, 0 -> 3
b : 490.0000, 0 -> 0
a : -162.0000, 1 -> 6
b : -873.0000, 1 -> 3
a : 763.0000, 2 -> 4
b : 526.0000, 2 -> 6
a : -614.0000, 3 -> 4
b : 633.0000, 3 -> 1
a : -603.0000, 4 -> 2
b : 309.0000, 4 -> 7
a : 84.0000, 5 -> 7
b : -161.0000, 5 -> 3
a : 514.0000, 6 -> 1
b : -31.0000, 6 -> 7
a : 604.0000, 7 -> 3
b : -816.0000, 7 -> 0
b : 691.0000, 0 -> 5
b : -219.0000, 1 -> 1
b : 235.0000, 2 -> 5
a : 485.0000, 3 -> 7
b : 598.0000, 4 -> 0
b : 473.0000, 5 -> 7
b : 57.0000, 6 -> 4
b : 275.0000, 7 -> 1
