a : -212.0000, 0 -> 7
b : 288.0000, 0 -> 5
c : -701.0000, 0 -> 5
d : -127.0000, 0 -> 0
a : 586.0000, 1 -> 1
b : 133.0000, 1 -> 2
c : 210.0000, 1 -> 0
d : 845.0000, 1 -> 3
a : 270.0000, 2 -> 5
b : 278.0000, 2 -> 7
c : -774.0000, 2 -> 7
d : 515.0000, 2 -> 3
a : 950.0000, 3 -> 2
b : -334.0000, 3 -> 4
c : -378.0000, 3 -> 4
d : 661.0000, 3 -> 2
a : -13.0000, 4 -> 3
b : 291.0000, 4 -> 4
c : 449.0000, 4 -> 1
d : 133.0000, 4 -> 3
a : 295.0000, 5 -> 5
b : 36.0000, 5 -> 1
c : -853.0000, 5 -> 3
d : 489.0000, 5 -> 1
a : 862.0000, 6 -> 0
b : -191.0000, 6 -> 7
c : 891.0000, 6 -> 3
d : 89.0000, 6 -> 3
a : -736.0000, 7 -> 2
b : -499.0000, 7 -> 6
c : -555.0000, 7 -> 5
d : 110.0000, 7 -> 7
c : -660.0000, 0 -> 7
d : 982.0000, 0 -> 4
d : 603.0000, 1 -> 7
c : 781.0000, 1 -> 1
c : -459.0000, 2 -> 4
c : -871.0000, 2 -> 1
c : -6.0000, 3 -> 7
c : -184.0000, 3 -> 5
a : 38.0000, 4 -> 3
b : 825.0000, 4 -> 5
b : -297.0000, 5 -> 6
b : -525.0000, 5 -> 4
c : -955.0000, 6 -> 6
a : -406.0000, 6 -> 3
b : 986.0000, 7 -> 3
b : -777.0000, 7 -> 5
