a : -475.0000, 0 -> 2
b : 911.0000, 0 -> 2
c : 136.0000, 0 -> 3
d : -737.0000, 0 -> 1
a : 830.0000, 1 -> 3
b : 285.0000, 1 -> 2
c : 130.0000, 1 -> 0
d : 988.0000, 1 -> 1
a : 721.0000, 2 -> 3
b : 961.0000, 2 -> 2
c : 925.0000, 2 -> 2
d : 454.0000, 2 -> 1
a : -995.0000, 3 -> 3
b : -798.0000, 3 -> 1
c : -656.0000, 3 -> 2
d : -269.0000, 3 -> 0
c : -984.0000, 0 -> 0
b : 865.0000, 0 -> 1
b : 466.0000, 1 -> 1
a : -394.0000, 1 -> 1
c : 851.0000, 2 -> 2
d : -678.0000, 2 -> 0
d : 183.0000, 3 -> 3
c : -693.0000, 3 -> 0
