a : 334.0000, 0 -> 3
b : -329.0000, 0 -> 2
c : 730.0000, 0 -> 0
d : -633.0000, 0 -> 3
a : -728.0000, 1 -> 2
b : -931.0000, 1 -> 3
c : -262.0000, 1 -> 2
d : 0.0000, 1 -> 1
a : 581.0000, 2 -> 1
b : -122.0000, 2 -> 1
c : 900.0000, 2 -> 1
d : -394.0000, 2 -> 1
a : -960.0000, 3 -> 1
b : 428.0000, 3 -> 2
c : 236.0000, 3 -> 1
d : -847.0000, 3 -> 3
d : -29.0000, 0 -> 2
c : 582.0000, 0 -> 0
d : 249.0000, 1 -> 1
b : 121.0000, 1 -> 0
c : 804.0000, 2 -> 2
a : 368.0000, 2 -> 2
c : 42.0000, 3 -> 1
b : 376.0000, 3 -> 2
