a : -209.0000, 0 -> 4
b : -145.0000, 0 -> 2
c : -108.0000, 0 -> 1
d : 204.0000, 0 -> 7
a : 300.0000, 1 -> 5
b : -847.0000, 1 -> 1
c : -132.0000, 1 -> 1
d : -732.0000, 1 -> 7
a : 20.0000, 2 -> 6
b : 664.0000, 2 -> 2
c : 33.0000, 2 -> 6
d : 29.0000, 2 -> 4
a : 0.0000, 3 -> 2
b : -855.0000, 3 -> 0
c : -259.0000, 3 -> 5
d : 137.0000, 3 -> 4
a : -317.0000, 4 -> 6
b : 235.0000, 4 -> 4
c : 215.0000, 4 -> 0
d : 906.0000, 4 -> 7
a : -768.0000, 5 -> 0
b : 460.0000, 5 -> 1
c : -929.0000, 5 -> 0
d : -947.0000, 5 -> 5
a : -216.0000, 6 -> 7
b : -776.0000, 6 -> 3
c : 476.0000, 6 -> 4
d : -426.0000, 6 -> 4
a : -670.0000, 7 -> 6
b : -758.0000, 7 -> 4
c : 153.0000, 7 -> 6
d : -639.0000, 7 -> 6
c : -533.0000, 0 -> 3
a : 202.0000, 0 -> 2
b : -324.0000, 1 -> 2
b : 276.0000, 1 -> 3
b : -846.0000, 2 -> 1
b : -274.0000, 2 -> 0
a : -211.0000, 3 -> 1
a : -455.0000, 3 -> 3
d : 378.0000, 4 -> 6
d : -716.0000, 4 -> 1
c : -419.0000, 5 -> 5
a : 499.0000, 5 -> 0
b : -212.0000, 6 -> 4
c : -957.0000, 6 -> 7
b : 770.0000, 7 -> 3
b : -592.0000, 7 -> 3
