a : -660.0000, 0 -> 1
b : -602.0000, 0 -> 7
c : 569.0000, 0 -> 7
d : -63.0000, 0 -> 1
a : -626.0000, 1 -> 5
b : 218.0000, 1 -> 5
c : 168.0000, 1 -> 5
d : -559.0000, 1 -> 0
a : -964.0000, 2 -> 6
b : -856.0000, 2 -> 2
c : -180.0000, 2 -> 2
d : 220.0000, 2 -> 7
a : 128.0000, 3 -> 1
b : 599.0000, 3 -> 1
c : 826.0000, 3 -> 6
d : -748.0000, 3 -> 7
a : -558.0000, 4 -> 6
b : -258.0000, 4 -> 0
c : -72.0000, 4 -> 7
d : 702.0000, 4 -> 1
a : -181.0000, 5 -> 5
b : 143.0000, 5 -> 7
c : 916.0000, 5 -> 1
d : -499.0000, 5 -> 2
a : -472.0000, 6 -> 7
b : 767.0000, 6 -> 4
c : -1.0000, 6 -> 5
d : -967.0000, 6 -> 5
a : -243.0000, 7 -> 4
b : -112.0000, 7 -> 3
c : 506.0000, 7 -> 2
d : -191.0000, 7 -> 3
b : 882.0000, 0 -> 6
a : 84.0000, 0 -> 6
c : -681.0000, 1 -> 6
a : 338.0000, 1 -> 6
b : -118.0000, 2 -> 0
d : 654.0000, 2 -> 4
c : 647.0000, 3 -> 7
c : -732.0000, 3 -> 4
c : -811.0000, 4 -> 2
c : 905.0000, 4 -> 5
a : -77.0000, 5 -> 1
c : -433.0000, 5 -> 7
c : 602.0000, 6 -> 7
d : 43.0000, 6 -> 1
d : 89.0000, 7 -> 1
d : 694.0000, 7 -> 5
