a : -641.0000, 0 -> 0
b : 447.0000, 0 -> 1
c : -24.0000, 0 -> 3
d : -43.0000, 0 -> 1
a : -59.0000, 1 -> 1
b : -682.0000, 1 -> 3
c : -729.0000, 1 -> 2
d : -253.0000, 1 -> 2
a : 669.0000, 2 -> 1
b : -147.0000, 2 -> 0
c : 535.0000, 2 -> 3
d : -852.0000, 2 -> 0
a : 420.0000, 3 -> 0
b : -782.0000, 3 -> 2
c : -904.0000, 3 -> 3
d : -786.0000, 3 -> 0
b : 555.0000, 0 -> 3
a : -22.0000, 0 -> 2
b : 395.0000, 1 -> 3
c : 52.0000, 1 -> 0
b : 363.0000, 2 -> 1
b : 854.0000, 2 -> 3
d : -930.0000, 3 -> 0
c : -801.0000, 3 -> 0
