a : -927.0000, 0 -> 3
b : -265.0000, 0 -> 2
c : 119.0000, 0 -> 4
d : 586.0000, 0 -> 1
a : 873.0000, 1 -> 7
b : -938.0000, 1 -> 0
c : 413.0000, 1 -> 7
d : 818.0000, 1 -> 7
a : -878.0000, 2 -> 6
b : 397.0000, 2 -> 3
c : -29.0000, 2 -> 0
d : 81.0000, 2 -> 2
a : 784.0000, 3 -> 6
b : -804.0000, 3 -> 6
c : 147.0000, 3 -> 3
d : 882.0000, 3 -> 7
a : -670.0000, 4 -> 0
b : 927.0000, 4 -> 5
c : 257.0000, 4 -> 4
d : 955.0000, 4 -> 2
a : 751.0000, 5 -> 4
b : -347.0000, 5 -> 5
c : 912.0000, 5 -> 7
d : -343.0000, 5 -> 1
a : -824.0000, 6 -> 7
b : 175.0000, 6 -> 4
c : 694.0000, 6 -> 0
d : -596.0000, 6 -> 7
a : 915.0000, 7 -> 5
b : -931.0000, 7 -> 3
c : 968.0000, 7 -> 2
d : 515.0000, 7 -> 1
c : -538.0000, 0 -> 2
a : -10.0000, 0 -> 0
a : 580.0000, 1 -> 1
b : 116.0000, 1 -> 5
d : 726.0000, 2 -> 0
b : 739.0000, 2 -> 3
d : -564.0000, 3 -> 2
a : -53.0000, 3 -> 0
b : 493.0000, 4 -> 3
d : 315.0000, 4 -> 0
b : 519.0000, 5 -> 5
a : 227.0000, 5 -> 0
b : -931.0000, 6 -> 5
d : -569.0000, 6 -> 3
c : 546.0000, 7 -> 1
b : 186.0000, 7 -> 2
