a : 439.0000, 0 -> 3
b : 3.0000, 0 -> 2
c : 526.0000, 0 -> 3
d : 598.0000, 0 -> 2
a : -572.0000, 1 -> 2
b : 686.0000, 1 -> 2
c : -940.0000, 1 -> 3
d : -744.0000, 1 -> 0
a : -603.0000, 2 -> 2
b : 989.0000, 2 -> 0
c : 515.0000, 2 -> 2
d : -129.0000, 2 -> 3
a : 315.0000, 3 -> 2
b : -360.0000, 3 -> 2
c : -634.0000, 3 -> 3
d : 26.0000, 3 -> 1
b : -491.0000, 0 -> 3
b : -805.0000, 0 -> 2
c : 477.0000, 1 -> 1
d : -811.0000, 1 -> 0
a : -333.0000, 2 -> 3
c : -905.0000, 2 -> 3
a : 587.0000, 3 -> 3
a : 806.0000, 3 -> 1
