a : 568.0000, 0 -> 2
b : 742.0000, 0 -> 0
c : -131.0000, 0 -> 3
d : 323.0000, 0 -> 2
a : -955.0000, 1 -> 0
b : 816.0000, 1 -> 1
c : -165.0000, 1 -> 3
d : 37.0000, 1 -> 2
a : -628.0000, 2 -> 2
b : -199.0000, 2 -> 3
c : -725.0000, 2 -> 2
d : -466.0000, 2 -> 1
a : -888.0000, 3 -> 2
b : 68.0000, 3 -> 0
c : -396.0000, 3 -> 3
d : 646.0000, 3 -> 1
c : 846.0000, 0 -> 0
d : 942.0000, 0 -> 3
d : 270.0000, 1 -> 3
b : 707.0000, 1 -> 3
a : -515.0000, 2 -> 0
a : -441.0000, 2 -> 3
d : -889.0000, 3 -> 1
a : -700.0000, 3 -> 3
