a : -806.0000, 0 -> 4
b : -353.0000, 0 -> 4
c : -608.0000, 0 -> 7
d : -819.0000, 0 -> 4
a : -441.0000, 1 -> 0
b : 259.0000, 1 -> 0
c : -928.0000, 1 -> 1
d : 782.0000, 1 -> 7
a : 523.0000, 2 -> 5
b : 59.0000, 2 -> 0
c : 264.0000, 2 -> 4
d : -363.0000, 2 -> 1
a : 39.0000, 3 -> 3
b : -23.0000, 3 -> 0
c : 998.0000, 3 -> 4
d : -572.0000, 3 -> 7
a : -936.0000, 4 -> 2
b : -223.0000, 4 -> 6
c : -240.0000, 4 -> 5
d : -965.0000, 4 -> 3
a : -128.0000, 5 -> 4
b : -819.0000, 5 -> 3
c : -578.0000, 5 -> 7
d : -773.0000, 5 -> 6
a : -898.0000, 6 -> 5
b : 845.0000, 6 -> 3
c : 374.0000, 6 -> 1
d : 458.0000, 6 -> 3
a : -915.0000, 7 -> 5
b : -691.0000, 7 -> 1
c : 13.0000, 7 -> 2
d : -931.0000, 7 -> 0
c : 675.0000, 0 -> 2
d : -838.0000, 0 -> 3
c : -783.0000, 1 -> 2
c : -413.0000, 1 -> 4
c : -725.0000, 2 -> 5
b : 874.0000, 2 -> 5
b : 59.0000, 3 -> 0
d : -481.0000, 3 -> 7
c : 357.0000, 4 -> 4
c : -814.0000, 4 -> 6
a : -156.0000, 5 -> 5
c : 659.0000, 5 -> 6
d : -276.0000, 6 -> 7
c : 471.0000, 6 -> 7
d : 862.0000, 7 -> 7
a : -119.0000, 7 -> 3
