a : -830.0000, 0 -> 1
b : -174.0000, 0 -> 1
c : 80.0000, 0 -> 3
d : 705.0000, 0 -> 2
a : 488.0000, 1 -> 1
b : -841.0000, 1 -> 1
c : 198.0000, 1 -> 3
d : -575.0000, 1 -> 3
a : -842.0000, 2 -> 1
b : -762.0000, 2 -> 0
c : -108.0000, 2 -> 2
d : -655.0000, 2 -> 3
a : -166.0000, 3 -> 1
b : 781.0000, 3 -> 3
c : 736.0000, 3 -> 0
d : -415.0000, 3 -> 1
c : -119.0000, 0 -> 3
d : -288.0000, 0 -> 0
b : -10.0000, 1 -> 2
c : -258.0000, 1 -> 3
d : -516.0000, 2 -> 2
a : -528.0000, 2 -> 2
c : -198.0000, 3 -> 0
a : 736.0000, 3 -> 3
