a : 303.0000, 0 -> 3
b : -834.0000, 0 -> 0
c : -386.0000, 0 -> 3
d : -677.0000, 0 -> 1
a : 226.0000, 1 -> 2
b : 666.0000, 1 -> 3
c : 399.0000, 1 -> 3
d : -962.0000, 1 -> 0
a : -50.0000, 2 -> 0
b : -248.0000, 2 -> 3
c : -637.0000, 2 -> 0
d : -531.0000, 2 -> 0
a : 904.0000, 3 -> 1
b : 882.0000, 3 -> 3
c : 366.0000, 3 -> 0
d : -814.0000, 3 -> 1
a : 637.0000, 0 -> 0
b : -876.0000, 0 -> 3
d : 652.0000, 1 -> 1
a : -450.0000, 1 -> 3
a : 588.0000, 2 -> 2
d : 568.0000, 2 -> 3
d : 841.0000, 3 -> 2
b : 739.0000, 3 -> 2
