a : 770.0000, 0 -> 3
b : -864.0000, 0 -> 2
c : 94.0000, 0 -> 2
d : 831.0000, 0 -> 3
a : 129.0000, 1 -> 2
b : 521.0000, 1 -> 3
c : -363.0000, 1 -> 3
d : -762.0000, 1 -> 1
a : 428.0000, 2 -> 3
b : 901.0000, 2 -> 1
c : -563.0000, 2 -> 1
d : -577.0000, 2 -> 0
a : -379.0000, 3 -> 0
b : -259.0000, 3 -> 1
c : 724.0000, 3 -> 2
d : 837.0000, 3 -> 2
b : -5.0000, 0 -> 3
a : 678.0000, 0 -> 1
d : 298.0000, 1 -> 2
b : 554.0000, 1 -> 3
b : -908.0000, 2 -> 2
a : -819.0000, 2 -> 2
c : -160.0000, 3 -> 2
b : 126.0000, 3 -> 0
