a : 731.0000, 0 -> 2
b : -237.0000, 0 -> 2
c : -784.0000, 0 -> 4
d : 429.0000, 0 -> 1
a : 231.0000, 1 -> 0
b : 290.0000, 1 -> 7
c : 878.0000, 1 -> 3
d : -837.0000, 1 -> 3
a : 287.0000, 2 -> 4
b : 182.0000, 2 -> 2
c : -537.0000, 2 -> 6
d : 896.0000, 2 -> 2
a : -605.0000, 3 -> 2
b : -125.0000, 3 -> 2
c : 824.0000, 3 -> 1
d : 761.0000, 3 -> 3
a : 811.0000, 4 -> 1
b : -482.0000, 4 -> 6
c : -399.0000, 4 -> 7
d : 768.0000, 4 -> 7
a : -334.0000, 5 -> 4
b : -986.0000, 5 -> 7
c : 719.0000, 5 -> 4
d : -711.0000, 5 -> 7
a : -672.0000, 6 -> 6
b : -815.0000, 6 -> 2
c : 829.0000, 6 -> 4
d : -108.0000, 6 -> 0
a : -105.0000, 7 -> 4
b : -796.0000, 7 -> 6
c : 827.0000, 7 -> 5
d : -734.0000, 7 -> 3
b : 638.0000, 0 -> 7
d : -33.0000, 0 -> 0
b : -385.0000, 1 -> 6
a : -905.0000, 1 -> 3
d : 357.0000, 2 -> 0
d : 611.0000, 2 -> 4
c : -107.0000, 3 -> 1
d : 13.0000, 3 -> 0
c : 801.0000, 4 -> 2
d : 95.0000, 4 -> 6
d : 932.0000, 5 -> 7
b : -799.0000, 5 -> 3
b : 329.0000, 6 -> 7
c : 515.0000, 6 -> 5
a : 65.0000, 7 -> 3
b : -222.0000, 7 -> 5
