a : -72.0000, 0 -> 1
b : 550.0000, 0 -> 3
c : 13.0000, 0 -> 3
d : -293.0000, 0 -> 2
a : -642.0000, 1 -> 3
b : -387.0000, 1 -> 0
c : 941.0000, 1 -> 0
d : 702.0000, 1 -> 1
a : 476.0000, 2 -> 1
b : 971.0000, 2 -> 0
c : -653.0000, 2 -> 1
d : 651.0000, 2 -> 2
a : 892.0000, 3 -> 0
b : 340.0000, 3 -> 0
c : 505.0000, 3 -> 0
d : -506.0000, 3 -> 3
a : 688.0000, 0 -> 1
d : 216.0000, 0 -> 3
c : -646.0000, 1 -> 3
b : -950.0000, 1 -> 2
a : -244.0000, 2 -> 0
d : 868.0000, 2 -> 3
a : 177.0000, 3 -> 1
a : -172.0000, 3 -> 3
