a : -274.0000, 0 -> 1
b : -869.0000, 0 -> 0
a : 123.0000, 1 -> 2
b : 464.0000, 1 -> 7
a : -346.0000, 2 -> 1
b : -909.0000, 2 -> 3
a : 599.0000, 3 -> 4
b : 925.0000, 3 -> 2
a : 59.0000, 4 -> 1
b : -265.0000, 4 -> 7
a : 928.0000, 5 -> 7
b : -302.0000, 5 -> 2
a : -920.0000, 6 -> 2
b : -114.0000, 6 -> 2
a : -924.0000, 7 -> 3
b : -989.0000, 7 -> 7
a : 114.0000, 0 -> 7
b : 839.0000, 1 -> 6
a : -813.0000, 2 -> 0
b : -278.0000, 3 -> 3
b : -819.0000, 4 -> 6
a : -739.0000, 5 -> 2
b : -61.0000, 6 -> 0
b : 862.0000, 7 -> 6
a : 594.0000, 7 -> 5
