a : 62.0000, 0 -> 3
b : -2.0000, 0 -> 6
a : 142.0000, 1 -> 6
b : 137.0000, 1 -> 5
a : -958.0000, 2 -> 5
b : -183.0000, 2 -> 2
a : -121.0000, 3 -> 5
b : -152.0000, 3 -> 0
a : -958.0000, 4 -> 6
b : -151.0000, 4 -> 7
a : 95.0000, 5 -> 3
b : 789.0000, 5 -> 7
a : -120.0000, 6 -> 7
b : -786.0000, 6 -> 6
a : -466.0000, 7 -> 1
b : 498.0000, 7 -> 0
b : 582.0000, 0 -> 6
a : -474.0000, 1 -> 2
b : -906.0000, 2 -> 7
b : 787.0000, 3 -> 6
a : 24.0000, 4 -> 6
a : 584.0000, 5 -> 7
b : 295.0000, 6 -> 4
b : -751.0000, 7 -> 5
