a : -549.0000, 0 -> 5
b : -853.0000, 0 -> 0
a : 678.0000, 1 -> 3
b : 771.0000, 1 -> 7
a : 383.0000, 2 -> 7
b : -851.0000, 2 -> 1
a : -360.0000, 3 -> 4
b : -388.0000, 3 -> 5
a : 4.0000, 4 -> 0
b : -78.0000, 4 -> 7
a : 369.0000, 5 -> 7
b : 774.0000, 5 -> 7
a : -477.0000, 6 -> 2
b : -534.0000, 6 -> 3
a : 447.0000, 7 -> 6
b : 989.0000, 7 -> 2
a : -579.0000, 0 -> 0
b : -811.0000, 1 -> 6
a : -448.0000, 2 -> 1
a : 721.0000, 3 -> 0
b : 921.0000, 4 -> 4
b : 547.0000, 5 -> 4
a : -125.0000, 6 -> 5
a : -829.0000, 7 -> 5
