a : -89.0000, 0 -> 6
b : -272.0000, 0 -> 7
c : -417.0000, 0 -> 6
d : -843.0000, 0 -> 2
a : -449.0000, 1 -> 2
b : 986.0000, 1 -> 3
c : 465.0000, 1 -> 7
d : 160.0000, 1 -> 5
a : -260.0000, 2 -> 6
b : -58.0000, 2 -> 2
c : 853.0000, 2 -> 4
d : 994.0000, 2 -> 3
a : -802.0000, 3 -> 1
b : -437.0000, 3 -> 7
c : -298.0000, 3 -> 6
d : 129.0000, 3 -> 2
a : 530.0000, 4 -> 7
b : 448.0000, 4 -> 0
c : 379.0000, 4 -> 0
d : 746.0000, 4 -> 1
a : 157.0000, 5 -> 2
b : 72.0000, 5 -> 2
c : -86.0000, 5 -> 0
d : -673.0000, 5 -> 4
a : -488.0000, 6 -> 3
b : -198.0000, 6 -> 7
c : 419.0000, 6 -> 3
d : -935.0000, 6 -> 4
a : 984.0000, 7 -> 1
b : -551.0000, 7 -> 4
c : -935.0000, 7 -> 7
d : 413.0000, 7 -> 1
d : -616.0000, 0 -> 6
b : -913.0000, 0 -> 1
b : -698.0000, 1 -> 1
b : -304.0000, 1 -> 3
d : -914.0000, 2 -> 7
c : 683.0000, 2 -> 4
b : -454.0000, 3 -> 2
d : 870.0000, 3 -> 6
c : 386.0000, 4 -> 7
c : 797.0000, 4 -> 0
d : 397.0000, 5 -> 5
a : 949.0000, 5 -> 4
b : 159.0000, 6 -> 6
a : -812.0000, 6 -> 1
d : 11.0000, 7 -> 4
c : -438.0000, 7 -> 4
