a : -507.0000, 0 -> 5
b : -391.0000, 0 -> 0
a : -792.0000, 1 -> 4
b : 826.0000, 1 -> 5
a : 250.0000, 2 -> 2
b : 723.0000, 2 -> 6
a : 561.0000, 3 -> 0
b : -940.0000, 3 -> 7
a : 256.0000, 4 -> 6
b : 223.0000, 4 -> 5
a : -230.0000, 5 -> 2
b : 877.0000, 5 -> 2
a : 277.0000, 6 -> 1
b : 601.0000, 6 -> 4
a : -774.0000, 7 -> 0
b : -801.0000, 7 -> 5
a : 178.0000, 0 -> 3
b : 784.0000, 1 -> 1
b : 970.0000, 2 -> 6
a : -347.0000, 3 -> 0
b : -988.0000, 4 -> 7
b : -868.0000, 5 -> 3
b : 617.0000, 6 -> 2
a : -411.0000, 7 -> 5
