a : -454.0000, 0 -> 3
b : 175.0000, 0 -> 1
c : -137.0000, 0 -> 0
d : -820.0000, 0 -> 2
a : 502.0000, 1 -> 3
b : 692.0000, 1 -> 2
c : -1.0000, 1 -> 3
d : -414.0000, 1 -> 1
a : -726.0000, 2 -> 0
b : 683.0000, 2 -> 1
c : -731.0000, 2 -> 0
d : 359.0000, 2 -> 3
a : -375.0000, 3 -> 3
b : 852.0000, 3 -> 1
c : -430.0000, 3 -> 3
d : -233.0000, 3 -> 1
a : 507.0000, 0 -> 3
d : 105.0000, 0 -> 3
d : 327.0000, 1 -> 1
d : 744.0000, 1 -> 1
d : 980.0000, 2 -> 0
a : -733.0000, 2 -> 0
a : 290.0000, 3 -> 1
c : 493.0000, 3 -> 0
