a : -313.0000, 0 -> 6
b : -523.0000, 0 -> 5
a : 187.0000, 1 -> 5
b : -190.0000, 1 -> 5
a : -206.0000, 2 -> 6
b : -511.0000, 2 -> 0
a : 137.0000, 3 -> 3
b : -461.0000, 3 -> 6
a : -331.0000, 4 -> 3
b : -988.0000, 4 -> 7
a : -805.0000, 5 -> 1
b : 363.0000, 5 -> 4
a : 248.0000, 6 -> 3
b : 419.0000, 6 -> 4
a : -229.0000, 7 -> 1
b : 555.0000, 7 -> 0
b : -736.0000, 0 -> 1
a : 306.0000, 1 -> 5
a : -818.0000, 2 -> 2
b : -627.0000, 3 -> 5
b : -87.0000, 4 -> 4
b : -112.0000, 5 -> 5
a : -383.0000, 6 -> 6
a : -164.0000, 7 -> 6
b : 971.0000, 6 -> 2
