a : -362.0000, 0 -> 1
b : 405.0000, 0 -> 7
a : 279.0000, 1 -> 6
b : 749.0000, 1 -> 2
a : -876.0000, 2 -> 4
b : 595.0000, 2 -> 5
a : -919.0000, 3 -> 7
b : -130.0000, 3 -> 3
a : 670.0000, 4 -> 0
b : -673.0000, 4 -> 2
a : -290.0000, 5 -> 5
b : -128.0000, 5 -> 4
a : -655.0000, 6 -> 1
b : 446.0000, 6 -> 1
a : 626.0000, 7 -> 0
b : 170.0000, 7 -> 3
a : -583.0000, 0 -> 1
a : 104.0000, 1 -> 7
b : 315.0000, 2 -> 7
b : 448.0000, 3 -> 3
a : -250.0000, 4 -> 4
b : 706.0000, 5 -> 2
a : -938.0000, 6 -> 5
a : 728.0000, 7 -> 0
