a : 525.0000, 0 -> 4
b : -536.0000, 0 -> 3
a : -433.0000, 1 -> 2
b : -790.0000, 1 -> 6
a : -714.0000, 2 -> 6
b : 349.0000, 2 -> 5
a : 753.0000, 3 -> 7
b : 783.0000, 3 -> 3
a : -894.0000, 4 -> 6
b : -395.0000, 4 -> 0
a : -377.0000, 5 -> 7
b : 868.0000, 5 -> 0
a : 619.0000, 6 -> 6
b : -817.0000, 6 -> 5
a : -394.0000, 7 -> 1
b : 986.0000, 7 -> 1
a : -888.0000, 0 -> 3
b : -948.0000, 1 -> 5
b : 715.0000, 2 -> 2
b : -763.0000, 3 -> 4
a : 160.0000, 4 -> 2
a : 504.0000, 5 -> 2
a : -7.0000, 6 -> 2
a : 100.0000, 7 -> 6
