a : 600.0000, 0 -> 0
b : 96.0000, 0 -> 2
c : 905.0000, 0 -> 3
d : -455.0000, 0 -> 0
a : 294.0000, 1 -> 0
b : -132.0000, 1 -> 3
c : 582.0000, 1 -> 3
d : -963.0000, 1 -> 2
a : 388.0000, 2 -> 3
b : 174.0000, 2 -> 2
c : -853.0000, 2 -> 3
d : 816.0000, 2 -> 1
a : -400.0000, 3 -> 2
b : -349.0000, 3 -> 3
c : 163.0000, 3 -> 1
d : 373.0000, 3 -> 3
c : -931.0000, 0 -> 0
a : -898.0000, 0 -> 3
b : -626.0000, 1 -> 3
d : -200.0000, 1 -> 1
d : 194.0000, 2 -> 2
a : 233.0000, 2 -> 2
c : -928.0000, 3 -> 3
b : 745.0000, 3 -> 3
