a : 251.0000, 0 -> 4
b : 612.0000, 0 -> 7
c : 348.0000, 0 -> 5
d : 760.0000, 0 -> 4
a : 502.0000, 1 -> 6
b : 666.0000, 1 -> 4
c : 515.0000, 1 -> 7
d : -863.0000, 1 -> 7
a : 11.0000, 2 -> 6
b : 513.0000, 2 -> 2
c : -763.0000, 2 -> 7
d : -150.0000, 2 -> 4
a : -262.0000, 3 -> 7
b : -499.0000, 3 -> 3
c : -970.0000, 3 -> 6
d : -564.0000, 3 -> 7
a : 452.0000, 4 -> 1
b : -598.0000, 4 -> 0
c : 747.0000, 4 -> 1
d : 174.0000, 4 -> 6
a : -125.0000, 5 -> 0
b : 24.0000, 5 -> 1
c : 774.0000, 5 -> 6
d : 634.0000, 5 -> 2
a : -820.0000, 6 -> 7
b : -741.0000, 6 -> 0
c : -988.0000, 6 -> 2
d : 324.0000, 6 -> 5
a : 647.0000, 7 -> 5
b : 897.0000, 7 -> 3
c : 411.0000, 7 -> 1
d : 607.0000, 7 -> 3
d : -139.0000, 0 -> 2
a : -827.0000, 0 -> 0
b : 258.0000, 1 -> 7
c : 128.0000, 1 -> 4
d : 729.0000, 2 -> 2
d : 841.0000, 2 -> 0
c : 581.0000, 3 -> 4
b : 956.0000, 3 -> 0
b : 300.0000, 4 -> 2
b : 58.0000, 4 -> 2
c : -531.0000, 5 -> 6
a : -726.0000, 5 -> 3
d : 901.0000, 6 -> 7
d : 770.0000, 6 -> 7
a : 726.0000, 7 -> 1
b : 484.0000, 7 -> 1
