a : 712.0000, 0 -> 3
b : -926.0000, 0 -> 0
c : -889.0000, 0 -> 2
d : 925.0000, 0 -> 0
a : 648.0000, 1 -> 2
b : 483.0000, 1 -> 0
c : -777.0000, 1 -> 2
d : 129.0000, 1 -> 1
a : 539.0000, 2 -> 1
b : -986.0000, 2 -> 3
c : -172.0000, 2 -> 3
d : 460.0000, 2 -> 3
a : -814.0000, 3 -> 0
b : 522.0000, 3 -> 1
c : 169.0000, 3 -> 3
d : 287.0000, 3 -> 2
d : -120.0000, 0 -> 0
a : 747.0000, 0 -> 0
d : 851.0000, 1 -> 3
a : -626.0000, 1 -> 1
c : 437.0000, 2 -> 2
c : -505.0000, 2 -> 3
a : 72.0000, 3 -> 1
b : -41.0000, 3 -> 0
