a : 337.0000, 0 -> 2
b : -207.0000, 0 -> 2
c : 737.0000, 0 -> 2
d : -643.0000, 0 -> 3
a : 356.0000, 1 -> 0
b : -433.0000, 1 -> 0
c : 223.0000, 1 -> 1
d : 1000.0000, 1 -> 1
a : -662.0000, 2 -> 2
b : 466.0000, 2 -> 0
c : -825.0000, 2 -> 0
d : 654.0000, 2 -> 2
a : -97.0000, 3 -> 3
b : -403.0000, 3 -> 0
c : -853.0000, 3 -> 2
d : 304.0000, 3 -> 1
d : -581.0000, 0 -> 1
d : -72.0000, 0 -> 3
c : 626.0000, 1 -> 0
d : -793.0000, 1 -> 2
d : 722.0000, 2 -> 3
a : 67.0000, 2 -> 0
d : 457.0000, 3 -> 2
a : -622.0000, 3 -> 2
