a : 195.0000, 0 -> 5
b : -90.0000, 0 -> 6
c : -742.0000, 0 -> 2
d : 325.0000, 0 -> 5
a : -682.0000, 1 -> 6
b : 304.0000, 1 -> 5
c : 411.0000, 1 -> 3
d : -347.0000, 1 -> 2
a : 979.0000, 2 -> 5
b : -30.0000, 2 -> 1
c : -628.0000, 2 -> 6
d : -753.0000, 2 -> 4
a : 154.0000, 3 -> 7
b : 815.0000, 3 -> 3
c : -623.0000, 3 -> 4
d : -313.0000, 3 -> 3
a : -652.0000, 4 -> 1
b : 896.0000, 4 -> 4
c : 784.0000, 4 -> 2
d : 640.0000, 4 -> 3
a : -574.0000, 5 -> 4
b : -170.0000, 5 -> 0
c : -330.0000, 5 -> 5
d : -690.0000, 5 -> 2
a : 630.0000, 6 -> 0
b : -578.0000, 6 -> 6
c : -85.0000, 6 -> 3
d : -799.0000, 6 -> 6
a : 349.0000, 7 -> 4
b : -644.0000, 7 -> 5
c : -223.0000, 7 -> 6
d : 964.0000, 7 -> 5
a : -400.0000, 0 -> 4
a : 550.0000, 0 -> 1
d : -624.0000, 1 -> 5
a : -654.0000, 1 -> 3
c : 83.0000, 2 -> 2
c : 892.0000, 2 -> 6
b : 882.0000, 3 -> 3
b : 866.0000, 3 -> 3
c : 426.0000, 4 -> 5
a : 656.0000, 4 -> 5
c : 941.0000, 5 -> 2
a : 329.0000, 5 -> 6
a : 239.0000, 6 -> 1
d : -402.0000, 6 -> 7
b : -852.0000, 7 -> 0
b : 967.0000, 7 -> 2
