a : 553.0000, 0 -> 5
b : -363.0000, 0 -> 6
c : -600.0000, 0 -> 4
d : 837.0000, 0 -> 4
a : 421.0000, 1 -> 1
b : -541.0000, 1 -> 3
c : -523.0000, 1 -> 0
d : -202.0000, 1 -> 6
a : -675.0000, 2 -> 1
b : 215.0000, 2 -> 7
c : 881.0000, 2 -> 4
d : -596.0000, 2 -> 2
a : 497.0000, 3 -> 1
b : -154.0000, 3 -> 2
c : -775.0000, 3 -> 0
d : -178.0000, 3 -> 3
a : 139.0000, 4 -> 2
b : 708.0000, 4 -> 3
c : 784.0000, 4 -> 3
d : -969.0000, 4 -> 6
a : -648.0000, 5 -> 0
b : -318.0000, 5 -> 0
c : 578.0000, 5 -> 7
d : 50.0000, 5 -> 2
a : -525.0000, 6 -> 2
b : 360.0000, 6 -> 0
c : -783.0000, 6 -> 7
d : 159.0000, 6 -> 1
a : -110.0000, 7 -> 4
b : -251.0000, 7 -> 5
c : 67.0000, 7 -> 3
d : -598.0000, 7 -> 1
d : 795.0000, 0 -> 5
b : -607.0000, 0 -> 7
d : -424.0000, 1 -> 2
b : -454.0000, 1 -> 3
b : 569.0000, 2 -> 0
a : 163.0000, 2 -> 6
a : 777.0000, 3 -> 6
c : 946.0000, 3 -> 6
b : 222.0000, 4 -> 5
a : 963.0000, 4 -> 2
a : -330.0000, 5 -> 1
b : 808.0000, 5 -> 2
c : -239.0000, 6 -> 2
c : 789.0000, 6 -> 0
a : 135.0000, 7 -> 6
d : 474.0000, 7 -> 6
