a : -507.0000, 0 -> 1
b : 166.0000, 0 -> 5
c : 521.0000, 0 -> 2
d : 486.0000, 0 -> 5
a : 950.0000, 1 -> 0
b : 810.0000, 1 -> 6
c : -167.0000, 1 -> 1
d : 26.0000, 1 -> 3
a : -289.0000, 2 -> 3
b : 964.0000, 2 -> 4
c : -549.0000, 2 -> 2
d : -510.0000, 2 -> 3
a : 269.0000, 3 -> 7
b : -477.0000, 3 -> 2
c : -956.0000, 3 -> 0
d : 675.0000, 3 -> 7
a : -289.0000, 4 -> 7
b : 807.0000, 4 -> 1
c : 117.0000, 4 -> 4
d : 147.0000, 4 -> 3
a : 504.0000, 5 -> 4
b : -600.0000, 5 -> 4
c : -782.0000, 5 -> 5
d : 193.0000, 5 -> 1
a : -581.0000, 6 -> 5
b : 108.0000, 6 -> 4
c : 232.0000, 6 -> 0
d : -780.0000, 6 -> 1
a : -778.0000, 7 -> 5
b : -271.0000, 7 -> 4
c : 716.0000, 7 -> 0
d : -910.0000, 7 -> 5
b : 950.0000, 0 -> 3
a : 432.0000, 0 -> 5
b : -819.0000, 1 -> 4
d : 766.0000, 1 -> 6
b : 452.0000, 2 -> 3
a : -936.0000, 2 -> 3
b : 513.0000, 3 -> 4
d : -296.0000, 3 -> 3
d : -57.0000, 4 -> 6
b : 59.0000, 4 -> 5
b : -622.0000, 5 -> 1
c : -376.0000, 5 -> 4
c : -691.0000, 6 -> 3
c : -292.0000, 6 -> 5
d : 843.0000, 7 -> 6
b : -217.0000, 7 -> 5
