a : 867.0000, 0 -> 0
b : 674.0000, 0 -> 0
c : 927.0000, 0 -> 0
d : -933.0000, 0 -> 2
a : -59.0000, 1 -> 5
b : 257.0000, 1 -> 0
c : 906.0000, 1 -> 1
d : 12.0000, 1 -> 7
a : 660.0000, 2 -> 2
b : -423.0000, 2 -> 3
c : 58.0000, 2 -> 7
d : 218.0000, 2 -> 3
a : -487.0000, 3 -> 1
b : -87.0000, 3 -> 3
c : 73.0000, 3 -> 2
d : -984.0000, 3 -> 4
a : -305.0000, 4 -> 0
b : -92.0000, 4 -> 5
c : 554.0000, 4 -> 6
d : -534.0000, 4 -> 5
a : 641.0000, 5 -> 3
b : 978.0000, 5 -> 4
c : 930.0000, 5 -> 6
d : 324.0000, 5 -> 5
a : -141.0000, 6 -> 2
b : 498.0000, 6 -> 5
c : -586.0000, 6 -> 4
d : -288.0000, 6 -> 0
a : 923.0000, 7 -> 2
b : -811.0000, 7 -> 6
c : 415.0000, 7 -> 5
d : 99.0000, 7 -> 6
b : -419.0000, 0 -> 4
c : 289.0000, 0 -> 1
a : -70.0000, 1 -> 3
c : 815.0000, 1 -> 1
a : -336.0000, 2 -> 3
c : -675.0000, 2 -> 5
b : 50.0000, 3 -> 2
d : -285.0000, 3 -> 3
d : 413.0000, 4 -> 7
d : -672.0000, 4 -> 2
b : 839.0000, 5 -> 7
d : 501.0000, 5 -> 6
d : 839.0000, 6 -> 2
a : -590.0000, 6 -> 3
c : 917.0000, 7 -> 3
b : -749.0000, 7 -> 2
