a : 43.0000, 0 -> 0
b : 599.0000, 0 -> 6
a : -354.0000, 1 -> 2
b : 152.0000, 1 -> 1
a : 543.0000, 2 -> 5
b : 155.0000, 2 -> 5
a : 334.0000, 3 -> 0
b : -619.0000, 3 -> 7
a : 188.0000, 4 -> 1
b : 931.0000, 4 -> 4
a : -116.0000, 5 -> 0
b : 941.0000, 5 -> 0
a : 756.0000, 6 -> 2
b : 808.0000, 6 -> 2
a : 826.0000, 7 -> 3
b : -708.0000, 7 -> 5
a : 961.0000, 0 -> 0
a : 392.0000, 1 -> 0
b : -987.0000, 2 -> 1
b : -148.0000, 3 -> 6
a : 76.0000, 4 -> 6
a : 23.0000, 5 -> 2
b : -727.0000, 6 -> 2
b : -200.0000, 7 -> 4
b : -99.0000, 2 -> 4
b : 617.0000, 0 -> 7
